datetime,active_power,month,week,weekday,day,hour,is_holiday
2017-09-17 19:00:00,0.52,9,37,6,17,19,1
2017-09-17 19:15:00,0.5,9,37,6,17,19,1
2017-09-17 19:30:00,0.5,9,37,6,17,19,1
2017-09-17 19:45:00,0.54,9,37,6,17,19,1
2017-09-17 20:00:00,0.57,9,37,6,17,20,1
2017-09-17 20:15:00,0.51,9,37,6,17,20,1
2017-09-17 20:30:00,0.51,9,37,6,17,20,1
2017-09-17 20:45:00,0.5,9,37,6,17,20,1
2017-09-17 21:00:00,0.56,9,37,6,17,21,1
2017-09-17 21:15:00,0.5,9,37,6,17,21,1
2017-09-17 21:30:00,0.52,9,37,6,17,21,1
2017-09-17 21:45:00,0.55,9,37,6,17,21,1
2017-09-17 22:00:00,0.47,9,37,6,17,22,1
2017-09-17 22:15:00,0.42,9,37,6,17,22,1
2017-09-17 22:30:00,0.43,9,37,6,17,22,1
2017-09-17 22:45:00,0.1,9,37,6,17,22,1
2017-09-17 23:00:00,0.06,9,37,6,17,23,1
2017-09-17 23:15:00,0.07,9,37,6,17,23,1
2017-09-17 23:30:00,0.09,9,37,6,17,23,1
2017-09-17 23:45:00,0.06,9,37,6,17,23,1
2017-09-18 00:00:00,0.05,9,38,0,18,0,0
2017-09-18 00:15:00,0.1,9,38,0,18,0,0
2017-09-18 00:30:00,0.06,9,38,0,18,0,0
2017-09-18 00:45:00,0.08,9,38,0,18,0,0
2017-09-18 01:00:00,0.1,9,38,0,18,1,0
2017-09-18 01:15:00,0.12,9,38,0,18,1,0
2017-09-18 01:30:00,0.09,9,38,0,18,1,0
2017-09-18 01:45:00,0.08,9,38,0,18,1,0
2017-09-18 02:00:00,0.08,9,38,0,18,2,0
2017-09-18 02:15:00,0.1,9,38,0,18,2,0
2017-09-18 02:30:00,0.05,9,38,0,18,2,0
2017-09-18 02:45:00,0.06,9,38,0,18,2,0
2017-09-18 03:00:00,0.09,9,38,0,18,3,0
2017-09-18 03:15:00,0.1,9,38,0,18,3,0
2017-09-18 03:30:00,0.09,9,38,0,18,3,0
2017-09-18 03:45:00,0.08,9,38,0,18,3,0
2017-09-18 04:00:00,0.1,9,38,0,18,4,0
2017-09-18 04:15:00,0.05,9,38,0,18,4,0
2017-09-18 04:30:00,0.06,9,38,0,18,4,0
2017-09-18 04:45:00,0.08,9,38,0,18,4,0
2017-09-18 05:00:00,0.11,9,38,0,18,5,0
2017-09-18 05:15:00,0.06,9,38,0,18,5,0
2017-09-18 05:30:00,0.06,9,38,0,18,5,0
2017-09-18 05:45:00,0.08,9,38,0,18,5,0
2017-09-18 06:00:00,0.13,9,38,0,18,6,0
2017-09-18 06:15:00,0.08,9,38,0,18,6,0
2017-09-18 06:30:00,0.05,9,38,0,18,6,0
2017-09-18 06:45:00,0.05,9,38,0,18,6,0
2017-09-18 07:00:00,0.1,9,38,0,18,7,0
2017-09-18 07:15:00,0.07,9,38,0,18,7,0
2017-09-18 07:30:00,0.07,9,38,0,18,7,0
2017-09-18 07:45:00,0.06,9,38,0,18,7,0
2017-09-18 08:00:00,0.11,9,38,0,18,8,0
2017-09-18 08:15:00,0.06,9,38,0,18,8,0
2017-09-18 08:30:00,0.06,9,38,0,18,8,0
2017-09-18 08:45:00,0.08,9,38,0,18,8,0
2017-09-18 09:00:00,0.13,9,38,0,18,9,0
2017-09-18 09:15:00,0.06,9,38,0,18,9,0
2017-09-18 09:30:00,0.05,9,38,0,18,9,0
2017-09-18 09:45:00,0.05,9,38,0,18,9,0
2017-09-18 10:00:00,0.11,9,38,0,18,10,0
2017-09-18 10:15:00,0.06,9,38,0,18,10,0
2017-09-18 10:30:00,0.06,9,38,0,18,10,0
2017-09-18 10:45:00,0.06,9,38,0,18,10,0
2017-09-18 11:00:00,0.1,9,38,0,18,11,0
2017-09-18 11:15:00,0.07,9,38,0,18,11,0
2017-09-18 11:30:00,0.09,9,38,0,18,11,0
2017-09-18 11:45:00,0.08,9,38,0,18,11,0
2017-09-18 12:00:00,0.1,9,38,0,18,12,0
2017-09-18 12:15:00,0.06,9,38,0,18,12,0
2017-09-18 12:30:00,0.06,9,38,0,18,12,0
2017-09-18 12:45:00,0.06,9,38,0,18,12,0
2017-09-18 13:00:00,0.1,9,38,0,18,13,0
2017-09-18 13:15:00,0.06,9,38,0,18,13,0
2017-09-18 13:30:00,0.06,9,38,0,18,13,0
2017-09-18 13:45:00,0.08,9,38,0,18,13,0
2017-09-18 14:00:00,0.12,9,38,0,18,14,0
2017-09-18 14:15:00,0.37,9,38,0,18,14,0
2017-09-18 14:30:00,0.36,9,38,0,18,14,0
2017-09-18 14:45:00,0.36,9,38,0,18,14,0
2017-09-18 15:00:00,0.49,9,38,0,18,15,0
2017-09-18 15:15:00,0.42,9,38,0,18,15,0
2017-09-18 15:30:00,0.42,9,38,0,18,15,0
2017-09-18 15:45:00,0.44,9,38,0,18,15,0
2017-09-18 16:00:00,0.46,9,38,0,18,16,0
2017-09-18 16:15:00,0.46,9,38,0,18,16,0
2017-09-18 16:30:00,0.46,9,38,0,18,16,0
2017-09-18 16:45:00,0.47,9,38,0,18,16,0
2017-09-18 17:00:00,0.42,9,38,0,18,17,0
2017-09-18 17:15:00,0.42,9,38,0,18,17,0
2017-09-18 17:30:00,0.47,9,38,0,18,17,0
2017-09-18 17:45:00,0.51,9,38,0,18,17,0
2017-09-18 18:00:00,0.44,9,38,0,18,18,0
2017-09-18 18:15:00,0.54,9,38,0,18,18,0
2017-09-18 18:30:00,0.54,9,38,0,18,18,0
2017-09-18 18:45:00,0.46,9,38,0,18,18,0
2017-09-18 19:00:00,0.44,9,38,0,18,19,0
2017-09-18 19:15:00,0.45,9,38,0,18,19,0
2017-09-18 19:30:00,0.6,9,38,0,18,19,0
2017-09-18 19:45:00,0.48,9,38,0,18,19,0
2017-09-18 20:00:00,0.62,9,38,0,18,20,0
2017-09-18 20:15:00,0.56,9,38,0,18,20,0
2017-09-18 20:30:00,0.55,9,38,0,18,20,0
2017-09-18 20:45:00,0.6,9,38,0,18,20,0
2017-09-18 21:00:00,0.72,9,38,0,18,21,0
2017-09-18 21:15:00,0.63,9,38,0,18,21,0
2017-09-18 21:30:00,0.55,9,38,0,18,21,0
2017-09-18 21:45:00,0.55,9,38,0,18,21,0
2017-09-18 22:00:00,0.6,9,38,0,18,22,0
2017-09-18 22:15:00,0.56,9,38,0,18,22,0
2017-09-18 22:30:00,0.56,9,38,0,18,22,0
2017-09-18 22:45:00,0.6,9,38,0,18,22,0
2017-09-18 23:00:00,0.15,9,38,0,18,23,0
2017-09-18 23:15:00,0.09,9,38,0,18,23,0
2017-09-18 23:30:00,0.09,9,38,0,18,23,0
2017-09-18 23:45:00,0.1,9,38,0,18,23,0
2017-09-19 00:00:00,0.06,9,38,1,19,0,0
2017-09-19 00:15:00,0.06,9,38,1,19,0,0
2017-09-19 00:30:00,0.08,9,38,1,19,0,0
2017-09-19 00:45:00,0.09,9,38,1,19,0,0
2017-09-19 01:00:00,0.06,9,38,1,19,1,0
2017-09-19 01:15:00,0.06,9,38,1,19,1,0
2017-09-19 01:30:00,0.11,9,38,1,19,1,0
2017-09-19 01:45:00,0.09,9,38,1,19,1,0
2017-09-19 02:00:00,0.1,9,38,1,19,2,0
2017-09-19 02:15:00,0.08,9,38,1,19,2,0
2017-09-19 02:30:00,0.11,9,38,1,19,2,0
2017-09-19 02:45:00,0.06,9,38,1,19,2,0
2017-09-19 03:00:00,0.06,9,38,1,19,3,0
2017-09-19 03:15:00,0.06,9,38,1,19,3,0
2017-09-19 03:30:00,0.1,9,38,1,19,3,0
2017-09-19 03:45:00,0.07,9,38,1,19,3,0
2017-09-19 04:00:00,0.07,9,38,1,19,4,0
2017-09-19 04:15:00,0.1,9,38,1,19,4,0
2017-09-19 04:30:00,0.12,9,38,1,19,4,0
2017-09-19 04:45:00,0.08,9,38,1,19,4,0
2017-09-19 05:00:00,0.06,9,38,1,19,5,0
2017-09-19 05:15:00,0.11,9,38,1,19,5,0
2017-09-19 05:30:00,0.06,9,38,1,19,5,0
2017-09-19 05:45:00,0.06,9,38,1,19,5,0
2017-09-19 06:00:00,0.06,9,38,1,19,6,0
2017-09-19 06:15:00,0.1,9,38,1,19,6,0
2017-09-19 06:30:00,0.07,9,38,1,19,6,0
2017-09-19 06:45:00,0.09,9,38,1,19,6,0
2017-09-19 07:00:00,0.09,9,38,1,19,7,0
2017-09-19 07:15:00,0.12,9,38,1,19,7,0
2017-09-19 07:30:00,0.06,9,38,1,19,7,0
2017-09-19 07:45:00,0.07,9,38,1,19,7,0
2017-09-19 08:00:00,0.07,9,38,1,19,8,0
2017-09-19 08:15:00,0.1,9,38,1,19,8,0
2017-09-19 08:30:00,0.06,9,38,1,19,8,0
2017-09-19 08:45:00,0.06,9,38,1,19,8,0
2017-09-19 09:00:00,0.07,9,38,1,19,9,0
2017-09-19 09:15:00,0.13,9,38,1,19,9,0
2017-09-19 09:30:00,0.09,9,38,1,19,9,0
2017-09-19 09:45:00,0.09,9,38,1,19,9,0
2017-09-19 10:00:00,0.07,9,38,1,19,10,0
2017-09-19 10:15:00,0.11,9,38,1,19,10,0
2017-09-19 10:30:00,0.06,9,38,1,19,10,0
2017-09-19 10:45:00,0.06,9,38,1,19,10,0
2017-09-19 11:00:00,0.06,9,38,1,19,11,0
2017-09-19 11:15:00,0.11,9,38,1,19,11,0
2017-09-19 11:30:00,0.06,9,38,1,19,11,0
2017-09-19 11:45:00,0.08,9,38,1,19,11,0
2017-09-19 12:00:00,0.1,9,38,1,19,12,0
2017-09-19 12:15:00,0.14,9,38,1,19,12,0
2017-09-19 12:30:00,0.07,9,38,1,19,12,0
2017-09-19 12:45:00,0.06,9,38,1,19,12,0
2017-09-19 13:00:00,0.07,9,38,1,19,13,0
2017-09-19 13:15:00,0.08,9,38,1,19,13,0
2017-09-19 13:30:00,0.1,9,38,1,19,13,0
2017-09-19 13:45:00,0.06,9,38,1,19,13,0
2017-09-19 14:00:00,0.07,9,38,1,19,14,0
2017-09-19 14:15:00,0.07,9,38,1,19,14,0
2017-09-19 14:30:00,0.36,9,38,1,19,14,0
2017-09-19 14:45:00,0.4,9,38,1,19,14,0
2017-09-19 15:00:00,0.39,9,38,1,19,15,0
2017-09-19 15:15:00,0.39,9,38,1,19,15,0
2017-09-19 15:30:00,0.47,9,38,1,19,15,0
2017-09-19 15:45:00,0.39,9,38,1,19,15,0
2017-09-19 16:00:00,0.4,9,38,1,19,16,0
2017-09-19 16:15:00,0.53,9,38,1,19,16,0
2017-09-19 16:30:00,0.58,9,38,1,19,16,0
2017-09-19 16:45:00,0.55,9,38,1,19,16,0
2017-09-19 17:00:00,0.56,9,38,1,19,17,0
2017-09-19 17:15:00,0.57,9,38,1,19,17,0
2017-09-19 17:30:00,0.55,9,38,1,19,17,0
2017-09-19 17:45:00,0.54,9,38,1,19,17,0
2017-09-19 18:00:00,0.54,9,38,1,19,18,0
2017-09-19 18:15:00,0.59,9,38,1,19,18,0
2017-09-19 18:30:00,0.54,9,38,1,19,18,0
2017-09-19 18:45:00,0.55,9,38,1,19,18,0
2017-09-19 19:00:00,0.56,9,38,1,19,19,0
2017-09-19 19:15:00,0.61,9,38,1,19,19,0
2017-09-19 19:30:00,0.55,9,38,1,19,19,0
2017-09-19 19:45:00,0.54,9,38,1,19,19,0
2017-09-19 20:00:00,0.59,9,38,1,19,20,0
2017-09-19 20:15:00,0.55,9,38,1,19,20,0
2017-09-19 20:30:00,0.54,9,38,1,19,20,0
2017-09-19 20:45:00,0.54,9,38,1,19,20,0
2017-09-19 21:00:00,0.51,9,38,1,19,21,0
2017-09-19 21:15:00,0.48,9,38,1,19,21,0
2017-09-19 21:30:00,0.55,9,38,1,19,21,0
2017-09-19 21:45:00,0.55,9,38,1,19,21,0
2017-09-19 22:00:00,0.58,9,38,1,19,22,0
2017-09-19 22:15:00,0.61,9,38,1,19,22,0
2017-09-19 22:30:00,0.58,9,38,1,19,22,0
2017-09-19 22:45:00,0.63,9,38,1,19,22,0
2017-09-19 23:00:00,0.6,9,38,1,19,23,0
2017-09-19 23:15:00,0.58,9,38,1,19,23,0
2017-09-19 23:30:00,0.61,9,38,1,19,23,0
2017-09-19 23:45:00,0.7,9,38,1,19,23,0
2017-09-20 00:00:00,0.61,9,38,2,20,0,0
2017-09-20 00:15:00,0.6,9,38,2,20,0,0
2017-09-20 00:30:00,0.61,9,38,2,20,0,0
2017-09-20 00:45:00,0.64,9,38,2,20,0,0
2017-09-20 01:00:00,0.46,9,38,2,20,1,0
2017-09-20 01:15:00,0.06,9,38,2,20,1,0
2017-09-20 01:30:00,0.09,9,38,2,20,1,0
2017-09-20 01:45:00,0.1,9,38,2,20,1,0
2017-09-20 02:00:00,0.1,9,38,2,20,2,0
2017-09-20 02:15:00,0.09,9,38,2,20,2,0
2017-09-20 02:30:00,0.11,9,38,2,20,2,0
2017-09-20 02:45:00,0.07,9,38,2,20,2,0
2017-09-20 03:00:00,0.08,9,38,2,20,3,0
2017-09-20 03:15:00,0.06,9,38,2,20,3,0
2017-09-20 03:30:00,0.1,9,38,2,20,3,0
2017-09-20 03:45:00,0.06,9,38,2,20,3,0
2017-09-20 04:00:00,0.06,9,38,2,20,4,0
2017-09-20 04:15:00,0.1,9,38,2,20,4,0
2017-09-20 04:30:00,0.15,9,38,2,20,4,0
2017-09-20 04:45:00,0.08,9,38,2,20,4,0
2017-09-20 05:00:00,0.06,9,38,2,20,5,0
2017-09-20 05:15:00,0.06,9,38,2,20,5,0
2017-09-20 05:30:00,0.11,9,38,2,20,5,0
2017-09-20 05:45:00,0.08,9,38,2,20,5,0
2017-09-20 06:00:00,0.06,9,38,2,20,6,0
2017-09-20 06:15:00,0.09,9,38,2,20,6,0
2017-09-20 06:30:00,0.07,9,38,2,20,6,0
2017-09-20 06:45:00,0.1,9,38,2,20,6,0
2017-09-20 07:00:00,0.1,9,38,2,20,7,0
2017-09-20 07:15:00,0.11,9,38,2,20,7,0
2017-09-20 07:30:00,0.06,9,38,2,20,7,0
2017-09-20 07:45:00,0.06,9,38,2,20,7,0
2017-09-20 08:00:00,0.06,9,38,2,20,8,0
2017-09-20 08:15:00,0.1,9,38,2,20,8,0
2017-09-20 08:30:00,0.07,9,38,2,20,8,0
2017-09-20 08:45:00,0.08,9,38,2,20,8,0
2017-09-20 09:00:00,0.07,9,38,2,20,9,0
2017-09-20 09:15:00,0.14,9,38,2,20,9,0
2017-09-20 09:30:00,0.1,9,38,2,20,9,0
2017-09-20 09:45:00,0.07,9,38,2,20,9,0
2017-09-20 10:00:00,0.06,9,38,2,20,10,0
2017-09-20 10:15:00,0.1,9,38,2,20,10,0
2017-09-20 10:30:00,0.06,9,38,2,20,10,0
2017-09-20 10:45:00,0.07,9,38,2,20,10,0
2017-09-20 11:00:00,0.07,9,38,2,20,11,0
2017-09-20 11:15:00,0.11,9,38,2,20,11,0
2017-09-20 11:30:00,0.06,9,38,2,20,11,0
2017-09-20 11:45:00,0.1,9,38,2,20,11,0
2017-09-20 12:00:00,0.11,9,38,2,20,12,0
2017-09-20 12:15:00,0.11,9,38,2,20,12,0
2017-09-20 12:30:00,0.06,9,38,2,20,12,0
2017-09-20 12:45:00,0.07,9,38,2,20,12,0
2017-09-20 13:00:00,0.1,9,38,2,20,13,0
2017-09-20 13:15:00,0.41,9,38,2,20,13,0
2017-09-20 13:30:00,0.36,9,38,2,20,13,0
2017-09-20 13:45:00,0.36,9,38,2,20,13,0
2017-09-20 14:00:00,0.38,9,38,2,20,14,0
2017-09-20 14:15:00,0.46,9,38,2,20,14,0
2017-09-20 14:30:00,0.53,9,38,2,20,14,0
2017-09-20 14:45:00,0.51,9,38,2,20,14,0
2017-09-20 15:00:00,0.47,9,38,2,20,15,0
2017-09-20 15:15:00,0.5,9,38,2,20,15,0
2017-09-20 15:30:00,0.53,9,38,2,20,15,0
2017-09-20 15:45:00,0.5,9,38,2,20,15,0
2017-09-20 16:00:00,0.53,9,38,2,20,16,0
2017-09-20 16:15:00,0.58,9,38,2,20,16,0
2017-09-20 16:30:00,0.52,9,38,2,20,16,0
2017-09-20 16:45:00,0.51,9,38,2,20,16,0
2017-09-20 17:00:00,0.54,9,38,2,20,17,0
2017-09-20 17:15:00,0.5,9,38,2,20,17,0
2017-09-20 17:30:00,0.52,9,38,2,20,17,0
2017-09-20 17:45:00,0.52,9,38,2,20,17,0
2017-09-20 18:00:00,0.56,9,38,2,20,18,0
2017-09-20 18:15:00,0.51,9,38,2,20,18,0
2017-09-20 18:30:00,0.52,9,38,2,20,18,0
2017-09-20 18:45:00,0.58,9,38,2,20,18,0
2017-09-20 19:00:00,0.53,9,38,2,20,19,0
2017-09-20 19:15:00,0.55,9,38,2,20,19,0
2017-09-20 19:30:00,0.53,9,38,2,20,19,0
2017-09-20 19:45:00,0.86,9,38,2,20,19,0
2017-09-20 20:00:00,0.82,9,38,2,20,20,0
2017-09-20 20:15:00,0.81,9,38,2,20,20,0
2017-09-20 20:30:00,0.81,9,38,2,20,20,0
2017-09-20 20:45:00,0.85,9,38,2,20,20,0
2017-09-20 21:00:00,1.0,9,38,2,20,21,0
2017-09-20 21:15:00,1.02,9,38,2,20,21,0
2017-09-20 21:30:00,1.05,9,38,2,20,21,0
2017-09-20 21:45:00,1.01,9,38,2,20,21,0
2017-09-20 22:00:00,1.03,9,38,2,20,22,0
2017-09-20 22:15:00,1.03,9,38,2,20,22,0
2017-09-20 22:30:00,1.08,9,38,2,20,22,0
2017-09-20 22:45:00,1.01,9,38,2,20,22,0
2017-09-20 23:00:00,1.0,9,38,2,20,23,0
2017-09-20 23:15:00,0.98,9,38,2,20,23,0
2017-09-20 23:30:00,1.02,9,38,2,20,23,0
2017-09-20 23:45:00,0.97,9,38,2,20,23,0
2017-09-21 00:00:00,1.04,9,38,3,21,0,0
2017-09-21 00:15:00,0.99,9,38,3,21,0,0
2017-09-21 00:30:00,0.58,9,38,3,21,0,0
2017-09-21 00:45:00,0.52,9,38,3,21,0,0
2017-09-21 01:00:00,0.52,9,38,3,21,1,0
2017-09-21 01:15:00,0.6,9,38,3,21,1,0
2017-09-21 01:30:00,0.57,9,38,3,21,1,0
2017-09-21 01:45:00,0.54,9,38,3,21,1,0
2017-09-21 02:00:00,0.53,9,38,3,21,2,0
2017-09-21 02:15:00,0.58,9,38,3,21,2,0
2017-09-21 02:30:00,0.15,9,38,3,21,2,0
2017-09-21 02:45:00,0.08,9,38,3,21,2,0
2017-09-21 03:00:00,0.08,9,38,3,21,3,0
2017-09-21 03:15:00,0.14,9,38,3,21,3,0
2017-09-21 03:30:00,0.1,9,38,3,21,3,0
2017-09-21 03:45:00,0.1,9,38,3,21,3,0
2017-09-21 04:00:00,0.09,9,38,3,21,4,0
2017-09-21 04:15:00,0.15,9,38,3,21,4,0
2017-09-21 04:30:00,0.12,9,38,3,21,4,0
2017-09-21 04:45:00,0.09,9,38,3,21,4,0
2017-09-21 05:00:00,0.08,9,38,3,21,5,0
2017-09-21 05:15:00,0.12,9,38,3,21,5,0
2017-09-21 05:30:00,0.08,9,38,3,21,5,0
2017-09-21 05:45:00,0.08,9,38,3,21,5,0
2017-09-21 06:00:00,0.08,9,38,3,21,6,0
2017-09-21 06:15:00,0.12,9,38,3,21,6,0
2017-09-21 06:30:00,0.07,9,38,3,21,6,0
2017-09-21 06:45:00,0.07,9,38,3,21,6,0
2017-09-21 07:00:00,0.07,9,38,3,21,7,0
2017-09-21 07:15:00,0.14,9,38,3,21,7,0
2017-09-21 07:30:00,0.11,9,38,3,21,7,0
2017-09-21 07:45:00,0.08,9,38,3,21,7,0
2017-09-21 08:00:00,0.11,9,38,3,21,8,0
2017-09-21 08:15:00,0.15,9,38,3,21,8,0
2017-09-21 08:30:00,0.1,9,38,3,21,8,0
2017-09-21 08:45:00,0.07,9,38,3,21,8,0
2017-09-21 09:00:00,0.07,9,38,3,21,9,0
2017-09-21 09:15:00,0.13,9,38,3,21,9,0
2017-09-21 09:30:00,0.08,9,38,3,21,9,0
2017-09-21 09:45:00,0.07,9,38,3,21,9,0
2017-09-21 10:00:00,0.1,9,38,3,21,10,0
2017-09-21 10:15:00,0.13,9,38,3,21,10,0
2017-09-21 10:30:00,0.08,9,38,3,21,10,0
2017-09-21 10:45:00,0.09,9,38,3,21,10,0
2017-09-21 11:00:00,0.08,9,38,3,21,11,0
2017-09-21 11:15:00,0.12,9,38,3,21,11,0
2017-09-21 11:30:00,0.07,9,38,3,21,11,0
2017-09-21 11:45:00,0.07,9,38,3,21,11,0
2017-09-21 12:00:00,0.12,9,38,3,21,12,0
2017-09-21 12:15:00,0.16,9,38,3,21,12,0
2017-09-21 12:30:00,0.09,9,38,3,21,12,0
2017-09-21 12:45:00,0.07,9,38,3,21,12,0
2017-09-21 13:00:00,0.08,9,38,3,21,13,0
2017-09-21 13:15:00,0.12,9,38,3,21,13,0
2017-09-21 13:30:00,0.1,9,38,3,21,13,0
2017-09-21 13:45:00,0.14,9,38,3,21,13,0
2017-09-21 14:00:00,0.49,9,38,3,21,14,0
2017-09-21 14:15:00,0.5,9,38,3,21,14,0
2017-09-21 14:30:00,0.53,9,38,3,21,14,0
2017-09-21 14:45:00,0.49,9,38,3,21,14,0
2017-09-21 15:00:00,0.5,9,38,3,21,15,0
2017-09-21 15:15:00,0.49,9,38,3,21,15,0
2017-09-21 15:30:00,0.52,9,38,3,21,15,0
2017-09-21 15:45:00,0.46,9,38,3,21,15,0
2017-09-21 16:00:00,0.44,9,38,3,21,16,0
2017-09-21 16:15:00,0.48,9,38,3,21,16,0
2017-09-21 16:30:00,0.55,9,38,3,21,16,0
2017-09-21 16:45:00,0.48,9,38,3,21,16,0
2017-09-21 17:00:00,0.41,9,38,3,21,17,0
2017-09-21 17:15:00,0.42,9,38,3,21,17,0
2017-09-21 17:30:00,0.46,9,38,3,21,17,0
2017-09-21 17:45:00,0.42,9,38,3,21,17,0
2017-09-21 18:00:00,0.42,9,38,3,21,18,0
2017-09-21 18:15:00,0.46,9,38,3,21,18,0
2017-09-21 18:30:00,0.41,9,38,3,21,18,0
2017-09-21 18:45:00,0.43,9,38,3,21,18,0
2017-09-21 19:00:00,0.44,9,38,3,21,19,0
2017-09-21 19:15:00,0.48,9,38,3,21,19,0
2017-09-21 19:30:00,0.4,9,38,3,21,19,0
2017-09-21 19:45:00,0.44,9,38,3,21,19,0
2017-09-21 20:00:00,0.47,9,38,3,21,20,0
2017-09-21 20:15:00,0.42,9,38,3,21,20,0
2017-09-21 20:30:00,0.42,9,38,3,21,20,0
2017-09-21 20:45:00,0.44,9,38,3,21,20,0
2017-09-21 21:00:00,0.48,9,38,3,21,21,0
2017-09-21 21:15:00,0.53,9,38,3,21,21,0
2017-09-21 21:30:00,0.61,9,38,3,21,21,0
2017-09-21 21:45:00,0.63,9,38,3,21,21,0
2017-09-21 22:00:00,0.57,9,38,3,21,22,0
2017-09-21 22:15:00,0.55,9,38,3,21,22,0
2017-09-21 22:30:00,0.55,9,38,3,21,22,0
2017-09-21 22:45:00,0.6,9,38,3,21,22,0
2017-09-21 23:00:00,0.55,9,38,3,21,23,0
2017-09-21 23:15:00,0.17,9,38,3,21,23,0
2017-09-21 23:30:00,0.11,9,38,3,21,23,0
2017-09-21 23:45:00,0.05,9,38,3,21,23,0
2017-09-22 00:00:00,0.05,9,38,4,22,0,0
2017-09-22 00:15:00,0.05,9,38,4,22,0,0
2017-09-22 00:30:00,0.09,9,38,4,22,0,0
2017-09-22 00:45:00,0.08,9,38,4,22,0,0
2017-09-22 01:00:00,0.1,9,38,4,22,1,0
2017-09-22 01:15:00,0.13,9,38,4,22,1,0
2017-09-22 01:30:00,0.11,9,38,4,22,1,0
2017-09-22 01:45:00,0.05,9,38,4,22,1,0
2017-09-22 02:00:00,0.05,9,38,4,22,2,0
2017-09-22 02:15:00,0.1,9,38,4,22,2,0
2017-09-22 02:30:00,0.06,9,38,4,22,2,0
2017-09-22 02:45:00,0.05,9,38,4,22,2,0
2017-09-22 03:00:00,0.05,9,38,4,22,3,0
2017-09-22 03:15:00,0.1,9,38,4,22,3,0
2017-09-22 03:30:00,0.05,9,38,4,22,3,0
2017-09-22 03:45:00,0.08,9,38,4,22,3,0
2017-09-22 04:00:00,0.09,9,38,4,22,4,0
2017-09-22 04:15:00,0.08,9,38,4,22,4,0
2017-09-22 04:30:00,0.05,9,38,4,22,4,0
2017-09-22 04:45:00,0.06,9,38,4,22,4,0
2017-09-22 05:00:00,0.14,9,38,4,22,5,0
2017-09-22 05:15:00,0.1,9,38,4,22,5,0
2017-09-22 05:30:00,0.06,9,38,4,22,5,0
2017-09-22 05:45:00,0.05,9,38,4,22,5,0
2017-09-22 06:00:00,0.09,9,38,4,22,6,0
2017-09-22 06:15:00,0.06,9,38,4,22,6,0
2017-09-22 06:30:00,0.08,9,38,4,22,6,0
2017-09-22 06:45:00,0.07,9,38,4,22,6,0
2017-09-22 07:00:00,0.11,9,38,4,22,7,0
2017-09-22 07:15:00,0.05,9,38,4,22,7,0
2017-09-22 07:30:00,0.06,9,38,4,22,7,0
2017-09-22 07:45:00,0.07,9,38,4,22,7,0
2017-09-22 08:00:00,0.08,9,38,4,22,8,0
2017-09-22 08:15:00,0.05,9,38,4,22,8,0
2017-09-22 08:30:00,0.07,9,38,4,22,8,0
2017-09-22 08:45:00,0.12,9,38,4,22,8,0
2017-09-22 09:00:00,0.09,9,38,4,22,9,0
2017-09-22 09:15:00,0.08,9,38,4,22,9,0
2017-09-22 09:30:00,0.05,9,38,4,22,9,0
2017-09-22 09:45:00,0.1,9,38,4,22,9,0
2017-09-22 10:00:00,0.06,9,38,4,22,10,0
2017-09-22 10:15:00,0.06,9,38,4,22,10,0
2017-09-22 10:30:00,0.06,9,38,4,22,10,0
2017-09-22 10:45:00,0.11,9,38,4,22,10,0
2017-09-22 11:00:00,0.05,9,38,4,22,11,0
2017-09-22 11:15:00,0.05,9,38,4,22,11,0
2017-09-22 11:30:00,0.07,9,38,4,22,11,0
2017-09-22 11:45:00,0.18,9,38,4,22,11,0
2017-09-22 12:00:00,0.12,9,38,4,22,12,0
2017-09-22 12:15:00,0.13,9,38,4,22,12,0
2017-09-22 12:30:00,0.16,9,38,4,22,12,0
2017-09-22 12:45:00,0.2,9,38,4,22,12,0
2017-09-22 13:00:00,0.12,9,38,4,22,13,0
2017-09-22 13:15:00,0.42,9,38,4,22,13,0
2017-09-22 13:30:00,0.48,9,38,4,22,13,0
2017-09-22 13:45:00,0.53,9,38,4,22,13,0
2017-09-22 14:00:00,0.58,9,38,4,22,14,0
2017-09-22 14:15:00,0.54,9,38,4,22,14,0
2017-09-22 14:30:00,0.56,9,38,4,22,14,0
2017-09-22 14:45:00,0.58,9,38,4,22,14,0
2017-09-22 15:00:00,0.53,9,38,4,22,15,0
2017-09-22 15:15:00,0.53,9,38,4,22,15,0
2017-09-22 15:30:00,0.62,9,38,4,22,15,0
2017-09-22 15:45:00,0.58,9,38,4,22,15,0
2017-09-22 16:00:00,0.56,9,38,4,22,16,0
2017-09-22 16:15:00,0.53,9,38,4,22,16,0
2017-09-22 16:30:00,0.54,9,38,4,22,16,0
2017-09-22 16:45:00,0.43,9,38,4,22,16,0
2017-09-22 17:00:00,0.44,9,38,4,22,17,0
2017-09-22 17:15:00,0.45,9,38,4,22,17,0
2017-09-22 17:30:00,0.43,9,38,4,22,17,0
2017-09-22 17:45:00,0.43,9,38,4,22,17,0
2017-09-22 18:00:00,0.45,9,38,4,22,18,0
2017-09-22 18:15:00,0.51,9,38,4,22,18,0
2017-09-22 18:30:00,0.45,9,38,4,22,18,0
2017-09-22 18:45:00,0.42,9,38,4,22,18,0
2017-09-22 19:00:00,0.42,9,38,4,22,19,0
